st_cty,Th1_Historic_Undervaccination,Th2_Sociodemographic_Barriers,Th3_Resource_constrained_Healthcare_System,Th4_Healthcare_Accessibility_Barriers,Th5_Irregular_Care_Seeking_Behavior,CVAC
VA Virginia Beach city,0.525628781,0.065265839,0.553963706,0.086596625,0.128303088,0.137854187
VA Waynesboro city,0.11811525,0.755491882,0.223495702,0.76504298,0.099968163,0.324737345
VA Williamsburg city,0.431709647,0.270932824,0.726838586,0.337153773,0.238777459,0.338427252
VA Winchester city,0.461954791,0.584845591,0.229863101,0.780006367,0.163005412,0.416109519
WA Adams County,0.976758994,0.900986947,0.335243553,0.654250239,0.827443489,0.862145813
WA Asotin County,0.638013372,0.132441897,0.110474371,0.091690544,0.444762814,0.157274753
WA Benton County,0.666985037,0.265838905,0.35530086,0.095192614,0.718560968,0.373447947
WA Chelan County,0.930913722,0.462591531,0.042661573,0.204075135,0.748806113,0.47023241
WA Clallam County,0.683221904,0.458771092,0.180515759,0.312957657,0.388729704,0.344476281
WA Clark County,0.806112703,0.148997135,0.499840815,0.047755492,0.672715696,0.400827762
WA Columbia County,0.910856415,0.603947787,0.136899077,0.503024514,0.508436804,0.564788284
WA Cowlitz County,0.70773639,0.437758676,0.499522445,0.255651067,0.642788921,0.523081821
WA Douglas County,0.710601719,0.495065266,0.47214263,0.112702961,0.769181789,0.52817574
WA Ferry County,0.978669214,0.903215536,0.124164279,0.271569564,0.70455269,0.669213626
WA Franklin County,0.724291627,0.525628781,0.626870423,0.164915632,0.819165871,0.628780643
WA Garfield County,0.756128621,0.23686724,0.098376313,0.046482012,0.451448583,0.203756765
WA Grant County,0.964024196,0.597898758,0.426615727,0.318688316,0.802292264,0.7086915
WA Grays Harbor County,0.76408787,0.642788921,0.390958294,0.539318688,0.571792423,0.643107291
WA Island County,0.758993951,0.085641515,0.578796562,0.012098058,0.493791786,0.315186246
WA Jefferson County,0.808341293,0.280483922,0.114294811,0.042024833,0.406558421,0.222222222
WA King County,0.716969118,0.11747851,0.17765043,0.393505253,0.723654887,0.384272525
WA Kitsap County,0.716650748,0.06176377,0.297675899,0.063355619,0.653931869,0.269659344
WA Kittitas County,0.948424069,0.248010188,0.376313276,0.108882521,0.784145177,0.495065266
WA Klickitat County,0.981534543,0.488061127,0.505889844,0.132760267,0.722699777,0.618911175
WA Lewis County,0.835084368,0.498885705,0.297994269,0.265202165,0.625915314,0.515122572
WA Lincoln County,0.957656797,0.129576568,0.269977714,0.011461318,0.484240688,0.288443171
WA Mason County,0.669531996,0.509073543,0.557465775,0.083094556,0.503979624,0.449538364
WA Okanogan County,0.973256925,0.850366125,0.052849411,0.346704871,0.76758994,0.672397326
WA Pacific County,0.873607131,0.7086915,0.095829354,0.266475645,0.53231455,0.497612225
WA Pend Oreille County,0.957020057,0.507800064,0.428525947,0.141356256,0.585163961,0.549188157
WA Pierce County,0.815663801,0.23463865,0.339700732,0.108564152,0.747214263,0.424387138
WA San Juan County,0.718560968,0.130850048,0.340974212,0.068767908,0.401146132,0.225724292
WA Skagit County,0.778414518,0.302133079,0.214262974,0.062718879,0.612543776,0.327921044
WA Skamania County,0.969118115,0.415791149,0.64947469,0.087233365,0.591531359,0.580706781
WA Snohomish County,0.738936644,0.138490926,0.442534225,0.072269978,0.723018147,0.379496975
WA Spokane County,0.815982171,0.207258835,0.170646291,0.231454951,0.70646291,0.384590895
WA Stevens County,0.970073225,0.567653613,0.122890799,0.198026106,0.653931869,0.508755174
WA Thurston County,0.717287488,0.152817574,0.35148042,0.039159503,0.633874562,0.302769819
WA Wahkiakum County,0.830627189,0.367398918,0.331741484,0.025787966,0.41324419,0.327602674
WA Walla Walla County,0.782234957,0.328239414,0.201209806,0.349888571,0.736071315,0.47309774
WA Whatcom County,0.774912448,0.223177332,0.361349889,0.262336835,0.719516078,0.456224132
WA Whitman County,0.76249602,0.357847819,0.523400191,0.491244826,0.811524992,0.654886979
WA Yakima County,0.53167781,0.731295766,0.253740847,0.336835403,0.812480102,0.566380134
WV Barbour County,0.386182744,0.777141038,0.05603311,0.724928367,0.198981216,0.389684814
WV Berkeley County,0.436803566,0.159821713,0.324737345,0.273479784,0.17605858,0.141356256
WV Boone County,0.609041706,0.70837313,0.198026106,0.768226679,0.126392869,0.479146769
WV Braxton County,0.686405603,0.843998727,0.029290035,0.673352436,0.181470869,0.481375358
WV Brooke County,0.476918179,0.570518943,0.408150271,0.608086597,0.107609042,0.398599172
WV Cabell County,0.482648838,0.591531359,0.013371538,0.757083731,0.182107609,0.345749761
WV Calhoun County,0.720789557,0.82394142,0.097739573,0.697866921,0.170327921,0.506526584
WV Clay County,0.540273798,0.795606495,0.037567654,0.612543776,0.11938873,0.375039796
WV Doddridge County,0.435211716,0.5889844,0.41356256,0.310092327,0.142311366,0.301496339
WV Fayette County,0.479146769,0.782871697,0.069404648,0.783826807,0.122572429,0.422158548
WV Gilmer County,0.735434575,0.923272843,0.095510984,0.82553327,0.319006686,0.639923591
WV Grant County,0.651384909,0.715058898,0.05635148,0.684177014,0.158229863,0.431072907
WV Greenbrier County,0.545049347,0.653613499,0.028653295,0.699777141,0.169691181,0.371856097
WV Hampshire County,0.64883795,0.634511302,0.169372811,0.393505253,0.11588666,0.324418975
WV Hancock County,0.476281439,0.600764088,0.074498567,0.770136899,0.101560013,0.344157911
WV Hardy County,0.687360713,0.773320599,0.072588348,0.373447947,0.201528176,0.376950016
WV Harrison County,0.431072907,0.247055078,0.019420567,0.606494747,0.124164279,0.159503343
WV Jackson County,0.546641197,0.602992677,0.17605858,0.700413881,0.185609678,0.41260745
WV Jefferson County,0.491881566,0.037886024,0.281757402,0.150907354,0.17605858,0.084049666
WV Kanawha County,0.430754537,0.502387775,0.025151226,0.717287488,0.126074499,0.271887934
WV Lewis County,0.435211716,0.772683859,0.054759631,0.779369628,0.173511621,0.414836039
WV Lincoln County,0.542502388,0.745940783,0.068131168,0.759630691,0.122572429,0.422795288
WV Logan County,0.657115568,0.655205349,0.063355619,0.809614772,0.205985355,0.47118752
WV McDowell County,0.713467049,0.909901305,0.105062082,0.810888252,0.193568927,0.58643744
WV Marion County,0.481056988,0.364215218,0.130850048,0.577204712,0.135625597,0.23527539
WV Marshall County,0.477236549,0.616045845,0.574339382,0.640560331,0.106972302,0.481693728
WV Mason County,0.537408469,0.697866921,0.506526584,0.682266794,0.11493155,0.521489971
WV Mercer County,0.605221267,0.841133397,0.045526902,0.796243235,0.1165234,0.475326329
WV Mineral County,0.650111429,0.697866921,0.479465138,0.592804839,0.127666348,0.524355301
WV Mingo County,0.658707418,0.88220312,0.077045527,0.725565107,0.217446673,0.52913085
WV Monongalia County,0.499840815,0.191658707,0.046800382,0.452403693,0.274434893,0.170327921
WV Monroe County,0.70582617,0.779369628,0.135307227,0.749442853,0.149633875,0.513530723
WV Morgan County,0.606813117,0.239414199,0.41292582,0.29258198,0.106653932,0.225087552
WV Nicholas County,0.613180516,0.574021012,0.05730659,0.739891754,0.185609678,0.398280802
WV Ohio County,0.430117797,0.501751035,0.045208532,0.636421522,0.11907036,0.250875517
WV Pendleton County,0.64820121,0.70741802,0.041069723,0.615409105,0.134988857,0.391913403
WV Pleasants County,0.399872652,0.428844317,0.555237186,0.482648838,0.137535817,0.337790513
WV Pocahontas County,0.651703279,0.743075454,0.028016555,0.760267431,0.161413563,0.457815982
WV Preston County,0.434256606,0.64660936,0.258198026,0.576249602,0.139764406,0.356255969
WV Putnam County,0.431391277,0.092327284,0.015918497,0.224769182,0.121935689,0.040432983
WV Raleigh County,0.481693728,0.76281439,0.047437122,0.797835084,0.133715377,0.417064629
WV Randolph County,0.488379497,0.738936644,0.010824578,0.819802611,0.202483286,0.430117797
WV Ritchie County,0.488379497,0.741801974,0.583572111,0.525947151,0.170646291,0.506208214
WV Roane County,0.653295129,0.808022923,0.05889844,0.728112066,0.171601401,0.483285578
WV Summers County,0.683540274,0.8252149,0.11588666,0.629417383,0.145176695,0.473734479
WV Taylor County,0.398280802,0.557784145,0.211397644,0.70327921,0.131168418,0.336835403
WV Tucker County,0.64851958,0.482648838,0.085323145,0.680356574,0.135943967,0.347023241
WV Tyler County,0.544412607,0.749442853,0.563196434,0.602355938,0.144858325,0.542502388
WV Upshur County,0.378860236,0.743712194,0.00222859,0.8220312,0.216173193,0.397325692
WV Wayne County,0.480420248,0.837631328,0.086278255,0.784781917,0.124482649,0.446036294
WV Webster County,0.652976759,0.842406877,0.040751353,0.801973894,0.166825852,0.504297994
WV Wetzel County,0.484877428,0.784463547,0.23782235,0.673670805,0.150270614,0.452403693
WV Wirt County,0.484877428,0.813435212,0.207577205,0.684813754,0.113976441,0.443170965
WV Wood County,0.396052213,0.341610952,0.090098695,0.64501751,0.123527539,0.205348615
WV Wyoming County,0.655523719,0.732569245,0.35211716,0.757720471,0.194205667,0.576886342
WI Adams County,0.246736708,0.817255651,0.743075454,0.154409424,0.226997771,0.404648201
WI Ashland County,0.145495065,0.82585164,0.029608405,0.475644699,0.333970073,0.276026743
WI Barron County,0.183062719,0.505253104,0.076727157,0.35466412,0.338108883,0.167144222
WI Bayfield County,0.11907036,0.321553645,0.475326329,0.063992359,0.202801656,0.096147724
WI Brown County,0.077682267,0.181152499,0.219675263,0.106017192,0.310092327,0.041069723
WI Buffalo County,0.134670487,0.29353709,0.787328876,0.122890799,0.283667622,0.213944604
WI Burnett County,0.191977077,0.421203438,0.560331105,0.065265839,0.187519898,0.159184973
WI Calumet County,0.046163642,0.013689908,0.687997453,0.009232728,0.270296084,0.062400509
WI Chippewa County,0.123527539,0.092008914,0.455905762,0.104106972,0.271569564,0.066220949
WI Clark County,0.244826488,0.696911812,0.785100287,0.859598854,0.388729704,0.666985037
WI Columbia County,0.132123528,0.102833493,0.300222859,0.148678765,0.268385864,0.049347342
WI Crawford County,0.220948742,0.475963069,0.393186883,0.322508755,0.270932824,0.23368354
WI Dane County,0.125437759,0.052531041,0.219675263,0.208213945,0.325055715,0.045845272
WI Dodge County,0.085323145,0.221267112,0.611907036,0.151862464,0.253104107,0.127984718
WI Door County,0.218720153,0.112702961,0.133715377,0.041069723,0.209169054,0.021012416
WI Douglas County,0.124482649,0.29226361,0.665393187,0.304998408,0.263928685,0.221903852
WI Dunn County,0.104106972,0.156001273,0.548233047,0.150270614,0.362941738,0.127347978
WI Eau Claire County,0.137854187,0.106653932,0.417382999,0.172874881,0.365807068,0.100604903
WI Florence County,0.191977077,0.500159185,0.600445718,0.129894938,0.164915632,0.202164916
WI Fond du Lac County,0.036294174,0.202483286,0.356255969,0.210442534,0.23686724,0.065584209
WI Forest County,0.245781598,0.852276345,0.23463865,0.253740847,0.247055078,0.283349252
WI Grant County,0.193250557,0.284622732,0.701050621,0.324100605,0.302133079,0.273798153
WI Green County,0.150588984,0.157593123,0.513212353,0.075453677,0.245463228,0.085323145
WI Green Lake County,0.035020694,0.544094238,0.306908628,0.583253741,0.261700096,0.250238777
WI Iowa County,0.100923273,0.073543457,0.474689589,0.024832856,0.265202165,0.046800382
WI Iron County,0.17605858,0.583253741,0.23718561,0.208850684,0.166507482,0.142629736
WI Jackson County,0.148997135,0.687042343,0.557465775,0.516714422,0.362304998,0.432983126
WI Jefferson County,0.087233365,0.070041388,0.624323464,0.073543457,0.272206304,0.081184336
WI Juneau County,0.271251194,0.572429163,0.551098376,0.097421203,0.317096466,0.275390003
WI Kenosha County,0.066539319,0.285577841,0.643425661,0.214899713,0.363260108,0.198662846
WI Kewaunee County,0.156319643,0.243553009,0.612543776,0.151862464,0.213626234,0.144858325
WI La Crosse County,0.097102833,0.122254059,0.226679401,0.132123528,0.302451449,0.039796243
WI Lafayette County,0.217765043,0.484559058,0.785418656,0.331423114,0.339382362,0.395733843
WI Langlade County,0.241642789,0.602355938,0.209487424,0.246099968,0.256287806,0.194205667
WI Lincoln County,0.106017192,0.160458453,0.4110156,0.209805794,0.193250557,0.070996498
WI Manitowoc County,0.018783827,0.385546004,0.41228908,0.266157275,0.192613817,0.11588666
WI Marathon County,0.11907036,0.153135944,0.345749761,0.092008914,0.260744986,0.052849411
WI Marinette County,0.17860554,0.440942375,0.288124801,0.221903852,0.182744349,0.124164279
WI Marquette County,0.121617319,0.52690226,0.745622413,0.131805158,0.23336517,0.258198026
WI Menominee County,0.132123528,0.805157593,0.790830946,0.88506845,0.458771092,0.695956702
WI Milwaukee County,0.085004776,0.679083095,0.333651703,0.511302133,0.286214581,0.303088188
WI Monroe County,0.223495702,0.415154409,0.173193251,0.550461636,0.373129577,0.251830627
WI Oconto County,0.193250557,0.183062719,0.437121936,0.026106336,0.240050939,0.070678128
WI Oneida County,0.152499204,0.142948106,0.066857689,0.055396371,0.23336517,0.016873607
WI Outagamie County,0.074816937,0.052212671,0.391913403,0.021012416,0.297994269,0.035657434
WI Ozaukee County,0.031518625,0.004138809,0.146131805,0.011142948,0.221903852,0.00254696
WI Pepin County,0.132123528,0.23782235,0.479146769,0.261381726,0.272206304,0.147086915
WI Pierce County,0.161095193,0.038204394,0.713148679,0.110474371,0.377268386,0.153454314
WI Polk County,0.191021968,0.193250557,0.163642152,0.076727157,0.335243553,0.050939191
WI Portage County,0.142629736,0.070678128,0.559375995,0.286532951,0.338108883,0.152499204
WI Price County,0.197707736,0.611270296,0.243871379,0.304043298,0.216491563,0.198344476
WI Racine County,0.05698822,0.305635148,0.577204712,0.272843044,0.249602038,0.168736071
WI Richland County,0.198344476,0.651703279,0.674625915,0.52722063,0.290353391,0.456860872
WI Rock County,0.051257561,0.314549507,0.693409742,0.140719516,0.259471506,0.167462592
WI Rusk County,0.1779688,0.581661891,0.415472779,0.186246418,0.23750398,0.205985355
WI St. Croix County,0.148997135,0.010187838,0.637058262,0.023559376,0.332059854,0.086596625
WI Sauk County,0.148042025,0.264565425,0.222858962,0.191340337,0.255969436,0.071314868
WI Sawyer County,0.207258835,0.652021649,0.05794333,0.269022604,0.210442534,0.151544094
WI Shawano County,0.099331423,0.390003184,0.570200573,0.208213945,0.282712512,0.192613817
WI Sheboygan County,0.065902579,0.170964661,0.130213308,0.125119389,0.256606176,0.026106336
WI Taylor County,0.261381726,0.548233047,0.478191659,0.451448583,0.304680038,0.35116205
WI Trempealeau County,0.145495065,0.52881248,0.568927093,0.307226998,0.357529449,0.307863738
WI Vernon County,0.225087552,0.573384273,0.11843362,0.805157593,0.286851321,0.340019102
WI Vilas County,0.140401146,0.457497612,0.379496975,0.082776186,0.164597262,0.104425342
WI Walworth County,0.052212671,0.167462592,0.565743394,0.243234639,0.302451449,0.129258198
WI Washburn County,0.197707736,0.416109519,0.238459089,0.126392869,0.216809933,0.098376313
WI Washington County,0.040432983,0.016873607,0.620503025,0.044890162,0.263610315,0.05603311
WI Waukesha County,0.029926775,0.013053168,0.142311366,0.003183699,0.231454951,0.003183699
WI Waupaca County,0.131168418,0.275708373,0.429481057,0.158548233,0.289079911,0.11716014
WI Waushara County,0.095192614,0.560012735,0.613817256,0.299267749,0.264883795,0.283030882
WI Winnebago County,0.049665712,0.127666348,0.331423114,0.109519261,0.283667622,0.041706463
WI Wood County,0.212034384,0.287488061,0.272206304,0.146768545,0.216809933,0.082776186
WY Albany County,0.894301178,0.17669532,0.245144858,0.608404967,0.933779051,0.627825533
WY Big Horn County,0.985036613,0.446354664,0.044253422,0.395733843,0.890162369,0.596943649
WY Campbell County,0.981852913,0.128303088,0.229544731,0.355937599,0.929958612,0.551098376
WY Carbon County,0.986628462,0.396688953,0.184017829,0.286532951,0.928685132,0.605539637
WY Converse County,0.918178924,0.138809296,0.147723655,0.224450812,0.917542184,0.458452722
WY Crook County,0.983444763,0.364851958,0.407831901,0.269659344,0.894301178,0.64692773
WY Fremont County,0.914358485,0.283349252,0.126074499,0.611588666,0.885386819,0.615409105
WY Goshen County,0.993314231,0.405284941,0.29353709,0.258834766,0.908946195,0.628143903
WY Hot Springs County,0.949060809,0.194842407,0.05921681,0.850366125,0.866921363,0.6472461
WY Johnson County,0.963069086,0.063673989,0.161413563,0.463228271,0.888252149,0.521808341
WY Laramie County,0.926774912,0.072588348,0.185928048,0.336517033,0.901305317,0.484877428
WY Lincoln County,0.974530404,0.027379815,0.125756129,0.347978351,0.915950334,0.47150589
WY Natrona County,0.858007004,0.161413563,0.066539319,0.312639287,0.905125756,0.442534225
WY Niobrara County,0.994269341,0.76408787,0.038522763,0.644062401,0.878382681,0.76758994
WY Park County,0.930595352,0.051257561,0.00191022,0.448264884,0.893664438,0.450493473
WY Platte County,0.975167144,0.620503025,0.050620821,0.287806431,0.875517351,0.612225406
WY Sheridan County,0.862782553,0.137217447,0.036612544,0.426297358,0.873288762,0.453995543
WY Sublette County,0.982808023,0.05794333,0.340019102,0.298312639,0.930913722,0.545686087
WY Sweetwater County,0.951926138,0.201209806,0.318369946,0.264565425,0.923909583,0.562878064
